dataset,band_code,band_label,unit,tax,currency,geo,period,year,half,price_EUR_kWh,retrieved_date
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2008-S2,2008,S2,0.1088,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2009-S1,2009,S1,0.1117,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2009-S2,2009,S2,0.1012,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2010-S1,2010,S1,0.0989,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2010-S2,2010,S2,0.1,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2011-S1,2011,S1,0.0982,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2011-S2,2011,S2,0.1044,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2012-S1,2012,S1,0.1143,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2012-S2,2012,S2,0.1193,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2013-S1,2013,S1,0.1165,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2013-S2,2013,S2,0.1196,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2014-S1,2014,S1,0.1289,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2014-S2,2014,S2,0.1338,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2015-S1,2015,S1,0.1489,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2015-S2,2015,S2,0.152,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2016-S1,2016,S1,0.1377,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2016-S2,2016,S2,0.1278,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2017-S1,2017,S1,0.1264,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2017-S2,2017,S2,0.1246,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2018-S1,2018,S1,0.1337,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2018-S2,2018,S2,0.1423,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2019-S1,2019,S1,0.1519,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2019-S2,2019,S2,0.156,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,UK,2020-S1,2020,S1,0.1648,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2013-S1,2013,S1,0.0696,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2013-S2,2013,S2,0.0726,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2014-S1,2014,S1,0.0703,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2014-S2,2014,S2,0.0793,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2015-S1,2015,S1,0.0763,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2015-S2,2015,S2,0.0809,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2016-S1,2016,S1,0.075,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2016-S2,2016,S2,0.0771,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2017-S1,2017,S1,0.0798,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2017-S2,2017,S2,0.0758,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2018-S1,2018,S1,0.0746,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2018-S2,2018,S2,0.0733,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2019-S1,2019,S1,0.066,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2019-S2,2019,S2,0.0679,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2020-S1,2020,S1,0.0672,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2020-S2,2020,S2,0.0679,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2021-S1,2021,S1,0.0673,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2021-S2,2021,S2,0.0676,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2022-S1,2022,S1,0.067,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2022-S2,2022,S2,0.0676,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2023-S1,2023,S1,0.073,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2023-S2,2023,S2,0.0785,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2024-S1,2024,S1,0.0772,2026-05-28
nrg_pc_205,IC,MWH500-1999,KWH,X_VAT,EUR,XK,2024-S2,2024,S2,0.0759,2026-05-28
